property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,primary_photo
https://www.realtor.com/realestateandhomes-detail/1299600545,SJCA,ML81965998,FOR_SALE,PropertyType.SINGLE_FAMILY,6171  Dunn Ave,,San Jose,CA,95123,3,2,,1668,1968,0,1342000,2024-05-16,120000,1981-09-16,6098,805,37.23414,-121.822343,1,0,2,http://ap.rdcpix.com/f0f874a0091418c219987187fb3c8de1l-m4199575671od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1430817077,SJCA,ML81965996,FOR_SALE,PropertyType.SINGLE_FAMILY,1414  Brookdale Dr,,San Jose,CA,95125,3,2,1,2000,1955,0,2299000,2024-05-16,1815000,2019-01-29,8190,1150,37.299964,-121.906091,1,0,2,http://ap.rdcpix.com/952ef073a9e7214c2fab46ec4cffde71l-m804372649od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2538953994,SJCA,ML81964631,FOR_SALE,PropertyType.SINGLE_FAMILY,1557  Hill Ave,,San Jose,CA,95125,3,3,1,2383,1928,0,2398000,2024-05-16,1170000,2013-07-02,4792,1006,37.302547,-121.892885,2,0,2,http://ap.rdcpix.com/63112279b8b3da0fae39ed75dae0b3f9l-m3819607031od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2310272502,SJCA,ML81965988,FOR_SALE,PropertyType.SINGLE_FAMILY,1067  Normington Way,,San Jose,CA,95136,4,3,1,2330,1973,0,1988000,2024-05-16,343000,1995-05-19,7530,853,37.269718,-121.874026,2,0,3,http://ap.rdcpix.com/194993c5fb0339ca61df325931ff8da6l-m84088182od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1424077016,SJCA,ML81964531,FOR_SALE,PropertyType.SINGLE_FAMILY,7189  Sharon Dr,,San Jose,CA,95129,4,3,,2971,1989,0,3490000,2024-05-16,2525000,2021-06-24,7403,1175,37.297366,-122.029783,2,0,3,http://ap.rdcpix.com/a2d84e0261594832e18038085bb88af1l-m2550884362od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2625459619,SJCA,ML81965981,FOR_SALE,PropertyType.SINGLE_FAMILY,5263  Manderston Dr,,San Jose,CA,95138,3,2,1,1817,1999,0,1950000,2024-05-16,715000,2002-12-24,3485,1073,37.281981,-121.771506,2,327,2,http://ap.rdcpix.com/36857f5a4672cefe04692a7c6e4f57bdl-m2874770590od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2289212169,SJCA,ML81965838,FOR_SALE,PropertyType.SINGLE_FAMILY,2592  Orinda Dr,,San Jose,CA,95121,3,2,,1599,1968,0,1398000,2024-05-16,,,6534,874,37.308393,-121.793215,1,0,2,http://ap.rdcpix.com/b7a2517f4d2c28d9b923a6466e281c27l-m2659238183od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2905091879,SJCA,ML81965979,FOR_SALE,PropertyType.SINGLE_FAMILY,5727  Waltrip Ln,,San Jose,CA,95118,4,2,,1282,1962,0,1699000,2024-05-16,1140000,2019-01-31,5663,1325,37.240453,-121.886878,1,0,2,http://ap.rdcpix.com/f6d380364bb7227e20969c5dc54968d5l-m3609932311od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2228936693,SJCA,ML81965568,FOR_SALE,PropertyType.MULTI_FAMILY,679-681  Pinto Dr,,San Jose,CA,95111,6,4,,1958,1969,0,1550000,2024-05-16,1100000,2023-11-29,6098,792,37.295325,-121.832699,1,0,1,http://ap.rdcpix.com/913ee9cd1505e9408eddd4f146b63d9el-m1161070538od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2897495924,SFCA,424033631,FOR_SALE,PropertyType.SINGLE_FAMILY,2551  Amaryl Ct,,San Jose,CA,95132,3,2,,1242,1970,0,1478880,2024-05-16,218000,1998-05-29,5663,1191,37.390655,-121.862246,,0,2,http://ap.rdcpix.com/ad188edb675e62aa12e4859bb87a4356l-m353767487od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2089793887,SJCA,ML81965977,FOR_SALE,PropertyType.SINGLE_FAMILY,6679  Dorene Pl,,San Jose,CA,95120,3,2,,1901,1975,0,2080000,2024-05-16,860000,2011-10-05,7841,1094,37.215939,-121.857275,1,0,3,http://ap.rdcpix.com/77b503e81eaee068bcfab044b6b37914l-m640688964od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1114706534,SJCA,ML81965425,FOR_SALE,PropertyType.SINGLE_FAMILY,1196  Sunny Ct,,San Jose,CA,95116,4,2,1,1681,1979,0,987988,2024-05-16,,,3920,588,37.341747,-121.85867,2,0,2,http://ap.rdcpix.com/d2b281d469f9023468d42e41ffc9afc4l-m3974350970od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1158146209,SJCA,ML81965968,FOR_SALE,PropertyType.CONDOS,3137  Heather Ridge Dr,,San Jose,CA,95136,2,2,,1067,1989,0,699999,2024-05-16,377000,2004-01-16,,656,37.281743,-121.861451,1,648,1,http://ap.rdcpix.com/7d2644f31cdb5034daa3221714f037bcl-m2465422014od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1189400078,SJCA,ML81965965,FOR_SALE,PropertyType.SINGLE_FAMILY,1280  Malone Rd,,San Jose,CA,95125,2,2,,1392,1951,0,1950000,2024-05-16,59500,1978-07-12,7841,1401,37.291019,-121.895084,1,0,1,http://ap.rdcpix.com/ff0ff36cd49ec411528b12c8e5076642l-m1953024618od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2258339522,SJCA,ML81965963,FOR_SALE,PropertyType.SINGLE_FAMILY,3415  Judi Ann Ct,,San Jose,CA,95148,3,2,1,1864,2000,0,1750000,2024-05-16,699500,2012-04-10,3049,939,37.324557,-121.772,2,0,2,http://ap.rdcpix.com/5ff263e012931b200e4b9d863c2930a2l-m1091985437od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2214074583,SJCA,ML81965961,FOR_SALE,PropertyType.SINGLE_FAMILY,354  Fuller Ave,,San Jose,CA,95125,2,1,,1044,1939,0,1199000,2024-05-16,490000,2013-08-14,5227,1148,37.317464,-121.890958,1,0,2,http://ap.rdcpix.com/0e6d6344c66fa80353525f2e36ed71aal-m728942353od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2901825071,SJCA,ML81965958,FOR_SALE,PropertyType.SINGLE_FAMILY,2332  Azevedo Pkwy,,San Jose,CA,95125,3,2,1,2584,2004,0,1599000,2024-05-16,895000,2005-10-20,2178,619,37.296242,-121.865888,2,178,2,http://ap.rdcpix.com/8088980d58903f3510fc7d3ad2a23b42l-m3706118952od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1072947156,SJCA,ML81965949,FOR_SALE,PropertyType.TOWNHOMES,408  Casselino Dr,,San Jose,CA,95136,4,3,1,3372,2007,0,1988888,2024-05-16,905500,2007-11-30,,590,37.283325,-121.8579,3,271,2,http://ap.rdcpix.com/ea7199882fc0b821643c297934b074f7l-m3362673577od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2938020451,SJCA,ML81965200,FOR_SALE,PropertyType.CONDOS,1487  Tierra Buena Dr,,San Jose,CA,95121,2,1,1,988,1970,0,650000,2024-05-16,,,,658,37.314013,-121.826305,2,397,,http://ap.rdcpix.com/a73201e693e216c923f63d6d2481088cl-m3280621110od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1038907607,SJCA,ML81965950,FOR_SALE,PropertyType.SINGLE_FAMILY,6515  Leyland Park Dr,,San Jose,CA,95120,4,2,1,2213,1978,0,2299995,2024-05-16,712000,2003-10-24,7350,1039,37.220937,-121.882164,2,0,3,http://ap.rdcpix.com/ad0c4c6e694bcf0cc2ff7c9ade8603f7l-m3762420464od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1625393935,SFCA,424033357,FOR_SALE,PropertyType.SINGLE_FAMILY,14904  Ridgetop Dr,,San Jose,CA,95127,3,2,,1489,1956,0,1098000,2024-05-16,,,10454,737,37.390863,-121.832343,,0,2,http://ap.rdcpix.com/65062d4178359944a0c9ea0322b55742l-m2179828969od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1803693800,SJCA,ML81965944,FOR_SALE,PropertyType.CONDOS,2292  Warfield Way,Unit B,San Jose,CA,95122,2,1,,885,1979,0,638000,2024-05-16,593000,2022-03-23,884,721,37.313858,-121.841921,1,392,1,http://ap.rdcpix.com/b2c3b163be4ded7cc2c3318cb53287fbl-m1916597721od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2995619077,SJCA,ML81965943,FOR_SALE,PropertyType.MULTI_FAMILY,2161  Elliott St,,San Jose,CA,95128,7,2,,1650,1900,0,699000,2024-05-16,150000,1992-04-07,3920,424,37.321784,-121.930462,3,0,1,http://ap.rdcpix.com/6afdf8f32c42ba730fc4a7331190b9c2l-m1647068119od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1608360251,SJCA,ML81958488,FOR_SALE,PropertyType.SINGLE_FAMILY,1434  Selborn Pl,,San Jose,CA,95126,5,3,,3267,1996,0,2900000,2024-05-16,1775000,2017-01-19,5227,888,37.331059,-121.921891,2,0,2,http://ap.rdcpix.com/23238ff1bae4cea324973616dced268al-m1847452456od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1940952490,SJCA,ML81965930,FOR_SALE,PropertyType.SINGLE_FAMILY,872  Corte De Blanco,,San Jose,CA,95136,2,2,,1056,1975,0,950000,2024-05-16,36700,1975-08-19,3049,900,37.263384,-121.865553,1,0,2,http://ap.rdcpix.com/451b96f4c95beabe9d77d66fca9f3ebel-b1172886871od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2186672743,SJCA,ML81965928,FOR_SALE,PropertyType.TOWNHOMES,1123  Story Book Ln,,San Jose,CA,95116,3,2,1,1350,1996,0,930000,2024-05-16,460000,2013-05-08,871,689,37.345597,-121.866979,2,387,2,http://ap.rdcpix.com/b7634f3340caafff9c730999c48fe19fl-m1851399128od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1986092919,SJCA,ML81965924,FOR_SALE,PropertyType.SINGLE_FAMILY,6201  Guadalupe Mines Rd,,San Jose,CA,95120,4,3,1,3575,1981,0,2698800,2024-05-16,442000,1996-04-05,30928,755,37.222865,-121.906079,2,0,2,http://ap.rdcpix.com/c66310efed08fe92f2fa7a1cc7773a03l-m2564813382od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2196416824,SJCA,ML81965921,FOR_SALE,PropertyType.SINGLE_FAMILY,444  Bluefield Dr,,San Jose,CA,95136,4,2,1,2124,1973,0,1498000,2024-05-16,1198000,2021-07-16,7655,705,37.270191,-121.850416,2,0,2,http://ap.rdcpix.com/ad82a06476ded7bc8e655efe1c45fcc7l-m553934983od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1961962258,SJCA,ML81965917,FOR_SALE,PropertyType.SINGLE_FAMILY,249  Washington St,,San Jose,CA,95112,2,1,,1288,1916,0,1089000,2024-05-16,936000,2021-06-25,2614,845,37.345259,-121.890362,1,0,,http://ap.rdcpix.com/74cf8440e44b1ebe681c13f4a17050a8l-m1221864253od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2425651008,SJCA,ML81965914,FOR_SALE,PropertyType.SINGLE_FAMILY,531 N Henry Ave,,San Jose,CA,95117,3,2,1,1418,1954,0,2350000,2024-05-16,1950000,2021-12-28,7115,1657,37.32741,-121.955819,1,0,2,http://ap.rdcpix.com/bac821129c3e360d6e819356a6f7200cl-m2898733923od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1044314317,BYCA,41059461,FOR_SALE,PropertyType.TOWNHOMES,3159  Payne Ave,Apt 28,San Jose,CA,95117,3,2,1,1360,1976,0,1050000,2024-05-16,355000,2011-02-28,1540,772,37.302988,-121.951325,2,395,2,http://ap.rdcpix.com/aae1db7f340a6e6946d2cbe602fb77a2l-m1728356300od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2135853369,SJCA,ML81965909,FOR_SALE,PropertyType.SINGLE_FAMILY,1971  Assunta Way,,San Jose,CA,95124,3,2,1,1749,1958,0,1900000,2024-05-16,168000,1986-02-10,7150,1086,37.271251,-121.929096,1,0,2,http://ap.rdcpix.com/6e484f447d25b44068ebbaf728cb8451l-m2741995885od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2611672443,SJCA,ML81965455,FOR_SALE,PropertyType.SINGLE_FAMILY,6128  Mirasol Ct,,San Jose,CA,95123,5,2,1,2457,1967,0,1598000,2024-05-16,225000,1992-09-02,7405,650,37.237738,-121.849985,2,0,2,http://ap.rdcpix.com/3c81dae83af88496c91a36011c258a3fl-m3806405027od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2700430472,SJCA,ML81965048,FOR_SALE,PropertyType.CONDOS,88  Bush St,Unit 3207,San Jose,CA,95126,2,2,,1275,2008,0,949000,2024-05-16,494000,2012-10-19,,744,37.329555,-121.904321,1,576,2,http://ap.rdcpix.com/2064c7103f56965f1d1be5e493c5abd3l-m1458440249od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2576077170,SJCA,ML81965538,FOR_SALE,PropertyType.SINGLE_FAMILY,2411  Greengate Dr,,San Jose,CA,95132,3,2,,1462,1974,0,1275000,2024-05-16,37900,1975-02-05,6970,872,37.393695,-121.867204,1,0,2,http://ap.rdcpix.com/46dc3e4070b5ef5ed39b7832448467a8l-m3790732864od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2525442904,SJCA,ML81965285,FOR_SALE,PropertyType.SINGLE_FAMILY,3018  Moonstar Ct,,San Jose,CA,95148,4,2,1,1582,1975,0,1199999,2024-05-16,1125000,2023-03-22,6000,759,37.341492,-121.809424,2,0,2,http://ap.rdcpix.com/25695b628d6da89c7c7aaa17550d1127l-m2445971779od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2302148526,SJCA,ML81965905,FOR_SALE,PropertyType.CONDOS,432  Colony Cove Dr,,San Jose,CA,95123,2,1,,942,1984,0,698000,2024-05-16,425000,2005-06-28,,741,37.255215,-121.84254,1,430,2,http://ap.rdcpix.com/461f21653647e02af952c4af6c58d8f7l-m734565328od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2995619077,SJCA,ML81965896,FOR_SALE,PropertyType.SINGLE_FAMILY,2161  Elliott St,,San Jose,CA,95128,7,2,,1650,1900,0,699000,2024-05-16,150000,1992-04-07,3920,424,37.321784,-121.930462,3,0,1,http://ap.rdcpix.com/8dd33bb48be02d17dc006d2ef8c9d034l-m1449639710od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2605537867,SJCA,ML81965891,FOR_SALE,PropertyType.TOWNHOMES,961  Elderflower Pl,,San Jose,CA,95131,2,2,2,1622,2016,0,1049980,2024-05-16,,,,647,37.380046,-121.89804,3,325,2,http://ap.rdcpix.com/9c5fca91eaa249a4aa3e5e8674ac9bf0l-m3221041393od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1404423343,SJCA,ML81965889,FOR_SALE,PropertyType.SINGLE_FAMILY,2064  University Ave,,San Jose,CA,95128,3,2,1,2459,1954,0,2299000,2024-05-16,2275000,2022-05-02,7897,935,37.329684,-121.935535,1,0,2,http://ap.rdcpix.com/f69034bef8abc9b7cac5eee4cac1f8fal-m966758778od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1882686226,SJCA,ML81965356,FOR_SALE,PropertyType.SINGLE_FAMILY,7088  Heartland Way,,San Jose,CA,95135,4,3,,2702,1997,0,2669000,2024-05-16,875000,2000-03-15,12375,988,37.269976,-121.734683,2,0,3,http://ap.rdcpix.com/f4f2db24e364099b43441299141ce025l-m587212696od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2272297862,SJCA,ML81965324,FOR_SALE,PropertyType.SINGLE_FAMILY,8138  Cinnabar Hills Rd,,San Jose,CA,95120,5,4,2,4752,2023,0,3998000,2024-05-16,830000,2018-05-18,248292,841,37.177065,-121.814888,2,0,3,http://ap.rdcpix.com/4a937be7b5d9b7de77b37e01f5b45f1el-m2733829614od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1043615711,SJCA,ML81965404,FOR_SALE,PropertyType.SINGLE_FAMILY,1271  Clark Way,,San Jose,CA,95125,3,2,,2085,1966,0,2288000,2024-05-16,,,8276,1097,37.293615,-121.896611,1,0,2,http://ap.rdcpix.com/55b6c86f19608d2df5850e6c2d9d7ee2l-m2893183278od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1144516139,SFCA,424022367,FOR_SALE,PropertyType.SINGLE_FAMILY,351  West Ct,,San Jose,CA,95116,3,2,,1600,1940,0,1298888,2024-05-16,700000,2018-07-11,5227,812,37.354875,-121.869302,1,0,,http://ap.rdcpix.com/a028c8a51079fd4c0631fb4268b2c537l-m98256408od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1763736486,BYCA,41059893,FOR_SALE,PropertyType.SINGLE_FAMILY,3262  Firth Way,,San Jose,CA,95121,2,2,,805,1971,0,899000,2024-05-16,290000,2010-01-08,5300,1117,37.307679,-121.80803,1,0,2,http://ap.rdcpix.com/532b7d513d1e4283ebb0930f6111f3c0l-m3449649835od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2758063215,SJCA,ML81965873,FOR_SALE,PropertyType.SINGLE_FAMILY,6568  Wisteria Way,,San Jose,CA,95129,4,3,,1840,1960,0,2499888,2024-05-16,1025000,2006-12-01,6820,1359,37.297462,-122.019965,2,0,2,http://ap.rdcpix.com/47d39df37053b3091a514c66511fcf77l-m2211227660od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2147647077,SCCA,224050352,FOR_SALE,PropertyType.TOWNHOMES,1932  Messina Dr,,San Jose,CA,95132,2,1,1,968,1972,0,739000,2024-05-16,635500,2019-06-25,706,763,37.41116,-121.861909,2,425,1,http://ap.rdcpix.com/a93e6df53d9649b9defce624b25f2d12l-m3211664255od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1306564871,SJCA,ML81965611,FOR_SALE,PropertyType.TOWNHOMES,5976  Golden Vista Dr,,San Jose,CA,95123,3,3,1,1901,2016,0,1199900,2024-05-16,770500,2016-11-23,,631,37.243893,-121.798116,3,395,2,http://ap.rdcpix.com/9f40abef10a52c2e8404e4dbbdee91d0l-m2173227327od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2686332573,BYCA,41058072,FOR_SALE,PropertyType.SINGLE_FAMILY,1123  Lynbrook Way,,San Jose,CA,95129,4,3,,2114,1959,0,2980000,2024-05-16,822000,2003-12-08,6048,1410,37.305132,-122.003536,2,0,2,http://ap.rdcpix.com/f5295f28360c7d4b6d308cd5caf05225l-m2867418261od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1738455656,SJCA,ML81965869,FOR_SALE,PropertyType.MULTI_FAMILY,2290  Angie Ave,,San Jose,CA,95116,4,2,,1600,1959,0,1298000,2024-05-16,218000,1997-04-18,6970,811,37.347348,-121.833352,1,0,,http://ap.rdcpix.com/987f72b5dcd1ad836f23fc3904f36c04l-m1195973413od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2859687440,SJCA,ML81965864,FOR_SALE,PropertyType.SINGLE_FAMILY,2122  Shadow Ridge Way,,San Jose,CA,95138,5,3,1,4186,1996,0,3398000,2024-05-16,2200000,2018-05-01,23522,812,37.296097,-121.782117,2,77,4,http://ap.rdcpix.com/b7e945ed61c96de4b4e9f597da98dc99l-m2787842155od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1374394514,SJCA,ML81965858,FOR_SALE,PropertyType.SINGLE_FAMILY,6298  Tillamook Dr,,San Jose,CA,95123,4,2,,1867,1974,0,1699000,2024-05-16,830000,2007-07-02,7841,910,37.229264,-121.834787,1,0,2,http://ap.rdcpix.com/91920f74ca70bc6a7d57260adfe8cd76l-m4006091069od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2693343645,SJCA,ML81964574,FOR_SALE,PropertyType.SINGLE_FAMILY,4062  Malvini Dr,,San Jose,CA,95118,3,2,,1359,1965,0,1450000,2024-05-16,10000,1981-04-03,5663,1067,37.264742,-121.8882,1,0,2,http://ap.rdcpix.com/d633f4b66e21433b8e7683ed2c8fdd51l-m2642257193od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2580693011,BYCA,41059869,FOR_SALE,PropertyType.TOWNHOMES,2213  Beech Cir,,San Jose,CA,95131,3,3,,1536,2008,0,1180000,2024-05-16,980000,2020-02-21,1670,768,37.403988,-121.884079,3,288,2,http://ap.rdcpix.com/5d555bc1b0cd2fa09349708c0c214579l-b3470168540od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1768801506,SJCA,ML81965842,FOR_SALE,PropertyType.SINGLE_FAMILY,1556  Jacob Ave,,San Jose,CA,95118,5,3,,2843,1963,0,2298000,2024-05-16,1200000,2020-01-17,6000,808,37.263622,-121.897469,2,0,2,http://ap.rdcpix.com/bfe1813901b986c7b7bd33fb17a0556el-m2536114345od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2954488849,SJCA,ML81964098,FOR_SALE,PropertyType.SINGLE_FAMILY,66 S Morrison Ave,,San Jose,CA,95126,2,1,,747,1905,0,1199000,2024-05-16,562500,2013-04-23,4840,1605,37.329369,-121.907969,1,0,,http://ap.rdcpix.com/4a5bde09a3761ac5d8663f94b4836f96l-m3681324284od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1028262142,SJCA,ML81965835,FOR_SALE,PropertyType.SINGLE_FAMILY,1864  Potrero Dr,,San Jose,CA,95124,3,2,1,1712,2019,0,1998888,2024-05-16,561500,2009-03-06,5663,1168,37.27104,-121.921477,1,0,2,http://ap.rdcpix.com/0c1d41558b86a2768ef33c671b40bb89l-m3627416735od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1054671100,SJCA,ML81965834,FOR_SALE,PropertyType.SINGLE_FAMILY,708  Ranson Dr,,San Jose,CA,95133,3,2,,1152,1975,0,1179999,2024-05-16,359000,2009-08-20,6098,1024,37.374743,-121.854071,1,0,2,http://ap.rdcpix.com/11af964f62cefb25da0659e64597fc59l-m4083466965od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2122195661,SJCA,ML81965316,FOR_SALE,PropertyType.CONDOS,5719  Makati Cir,Apt A,San Jose,CA,95123,1,1,,765,1982,0,520000,2024-05-16,470000,2018-01-08,,680,37.248792,-121.805547,1,612,,http://ap.rdcpix.com/daf0ba5c0b7ed710a2fbe95f85f2bba1l-m4058626436od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2300432367,SJCA,ML81965266,FOR_SALE,PropertyType.SINGLE_FAMILY,2948  Bewcastle Ct,,San Jose,CA,95132,3,2,,1202,1966,0,1388000,2024-05-16,1109000,2020-08-31,8124,1155,37.406434,-121.870112,,0,2,http://ap.rdcpix.com/64a6f166302854e648949788ee742056l-m794502594od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1073955263,SJCA,ML81964532,FOR_SALE,PropertyType.SINGLE_FAMILY,5359  Laurel Canyon Dr,,San Jose,CA,95138,4,3,,3062,1999,0,2800000,2024-05-16,742000,1999-06-04,12197,914,37.289554,-121.775799,1,0,3,http://ap.rdcpix.com/901c8658d540d5b6628e4c626b907156l-m1364011844od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2695036356,SJCA,ML81965827,FOR_SALE,PropertyType.SINGLE_FAMILY,2339  Plateau Dr,,San Jose,CA,95125,3,2,1,1937,2004,0,1320000,2024-05-16,518000,2010-05-28,2178,681,37.295827,-121.86655,2,261,2,http://ap.rdcpix.com/033adc561b668bc5dc03329af41dd521l-m1669455940od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2084965762,SJCA,ML81965821,FOR_SALE,PropertyType.CONDOS,2503  Easton Pl,Apt 40,San Jose,CA,95133,2,2,,975,1981,0,599000,2024-05-16,339000,2007-07-31,,614,37.373836,-121.850394,1,493,1,http://ap.rdcpix.com/25757cf9c8e6fc62e2fc76603a79990bl-m75698867od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1395061368,SJCA,ML81965814,FOR_SALE,PropertyType.SINGLE_FAMILY,1364  Old Park Pl,,San Jose,CA,95132,3,2,,1041,1976,1,998000,2024-05-15,,,6000,959,37.391656,-121.867484,1,0,2,http://ap.rdcpix.com/d62e9bc2120e0e4b6e8106ac87ba1a80l-b1568978316od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1667085079,SJCA,ML81965799,FOR_SALE,PropertyType.SINGLE_FAMILY,2267  Peachtree Ln,,San Jose,CA,95128,3,2,1,1512,1949,1,1799000,2024-05-15,1175000,2017-07-26,7645,1190,37.334367,-121.942583,1,0,,http://ap.rdcpix.com/1176ed144678979149e6b56083c65e91l-m544335158od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2644801866,SJCA,ML81965792,FOR_SALE,PropertyType.SINGLE_FAMILY,212  Azevedo Cir,,San Jose,CA,95125,4,4,,1787,2004,1,1288000,2024-05-15,723000,2016-04-20,1742,721,37.298268,-121.86781,3,222,2,http://ap.rdcpix.com/d1a1eb04b68c6baec3017b67f184dd4al-m2171415919od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2860043652,SJCA,ML81965788,FOR_SALE,PropertyType.SINGLE_FAMILY,1884  Orange Grove Dr,,San Jose,CA,95124,3,2,,1426,1957,1,1650000,2024-05-15,265000,1997-06-24,6970,1157,37.269408,-121.923269,1,0,2,http://ap.rdcpix.com/065acd239b19640701042e424ab77ec0l-m3773056365od-w480_h360_x2.webp?w=1080&q=75
